aparato respiratorio	arnas aparatu	Medical Sciences > Pharmacology
aparato respiratorio	arnas aparatu; arnas sistema	Life sciences > Animal Biology
aparato respiratorio	arnas-aparatu	Life sciences > Human physiology
apertura	irekidura	Physics > Optics
apertura	irekitasun	Education sciences
apertura numérica	zenbakizko irekidura	Physics > Optics
apertura numérica	irekidura numeriko	Technological Sciences > Telecommunications technology
APPCC	AKKPA; Arriskuen eta Kontrol Kritikoko Puntuen Analisi	Medical Sciences > Nutritional sciences
APPCC	AAKKP; Arriskuen Azterketa eta Kontrol Kritikoko Puntua	Life sciences > Microbiology
arbitraje	artekaritza	Technological Sciences > Computer technology
arbitraje	arbitraje	Economic Sciences > Organization and management of enterprises
arbitraje	arbitraje	Juridical Sciences & Law > International law
arbitraje	arbitraje	Juridical Sciences & Law > Procedural law
arbitraje	arbitraje	Juridical Sciences & Law > Civil law
arbitraje	arbitraje	Juridical Sciences & Law > Administrative law
arbitraje	arbitraje	Juridical Sciences & Law > Labour and Social Security law
arbitrio	ariel	Juridical Sciences & Law > Finance law
arbitrio	aukeramen; erabakimen	Juridical Sciences & Law > Law Philosophy
árbitro	arbitro	Juridical Sciences & Law > Roman law
árbitro	arbitro	Juridical Sciences & Law > Procedural law
árbitro	artekari	Technological Sciences > Computer technology
árbol	arbola	Technological Sciences > Computer technology
árbol	ardatz	Technological Sciences > Mechanical engineering and technology
árbol	zuhaitz	Technological Sciences > Electrical technology and engineering
archivo	artxibatze; jarduerak artxibatze; largespen; largeste	Juridical Sciences & Law > Procedural law
archivo	fitxategi; fitxategi fisiko	Technological Sciences > Computer technology
área	area	Physics > Electro-magnetism
área	gune	Medical Sciences > Pharmacology
área	azalera	Technological Sciences > Electronic technology
área	azalera	Technological Sciences > Projects
área	azalera	Technological Sciences > Industrial technology
área	azalera	Mathematics > Analysis and functional analysis
argumentación	arrazoibide	Physics > Electro-magnetism
argumentación	argumentazio	Juridical Sciences & Law > Law Philosophy
argumento	argudio; argumentu	Juridical Sciences & Law > Law Philosophy
argumento	arrazoibide	Juridical Sciences & Law > Constitutional law
argumento	argumentu	Technological Sciences > Telecommunications technology
argumento	argumentu	Mathematics > Analysis and functional analysis
argumento	argumentu	Physics > Electro-magnetism
argumento	argumentu	Technological Sciences > Computer technology
argumento	argumentu	Technological Sciences > Electrical technology and engineering
articulación	giltzadura	Technological Sciences > Mechanical engineering and technology
articulación	ardatz-giltzadura; artikulazio; giltzadura	Technological Sciences > Construction technology
articulación	artikulazio; giltzadura	Physics > Aplied Physics
articulación	artikulazio	Life sciences > Human physiology
articulación	giltzadura	Medical Sciences > Pharmacology
asamblea	biltzar	Juridical Sciences & Law > Constitutional law
asamblea	asanblada	Juridical Sciences & Law > Labour and Social Security law
aserción	asertzio	Technological Sciences > Computer technology
aserción	baieztapen	Mathematics > Analysis and functional analysis
asesor	aholkulari	Juridical Sciences & Law > Finance law
asesor	aholku	Juridical Sciences & Law > Constitutional law
asesoramiento	asesoramendu	Education sciences
asesoramiento	aholkamendu	Juridical Sciences & Law > Finance law
asistencia jurídica gratuita	doako zuzenbide-laguntza	Juridical Sciences & Law > Constitutional law
asistencia jurídica gratuita	doako justizia; doako laguntza juridiko	Juridical Sciences & Law > Procedural law
asociación	elkarketa	Physics > Electro-magnetism
asociación	elkarte	Medical Sciences > Pharmacology
asociación	elkarte	Education sciences
asociación	elkarte	Juridical Sciences & Law > Civil law
asociación	elkarketa	Technological Sciences > Electrical technology and engineering
asparagina	asparagina	Life sciences > Biochemistry and Molecular Biology
asparagina	asparragina	Life sciences > Cell biology
atenuación	indargabetze	Medical Sciences > Medical diagnostic and Treatment Technology
atenuación	indargabetze; moteltze	Medical Sciences > Microbiology
atenuación	ahuldura; atenuazio	Technological Sciences > Telecommunications technology
atenuación	ahuldura; atenuazio	Physics > Electro-magnetism
atenuar	arindu	Juridical Sciences & Law > Finance law
atenuar	ahuldu; atenuatu	Physics > Electro-magnetism
Audiencia Nacional	Auzitegi Nazional	Juridical Sciences & Law > Procedural law
Audiencia Nacional	AN; Audientzia Nazionala	Juridical Sciences & Law > Finance law
auditoria	auditoretza	Juridical Sciences & Law > Finance law
auditoria	auditoria	Economic Sciences > Organization and management of enterprises
auditoria	ikuskaritza	Juridical Sciences & Law > Commercial law
auditoria	ikuskaritza	Medical Sciences > Nutritional sciences
auditoría	auditoretza; auditoria	Technological Sciences > Projects
auditoría	ikuskaritza	Technological Sciences > Environmental technology and engineering
auditoría	auditoria	Juridical Sciences & Law > Commercial law
autoridad	agintari; agintaritza	Juridical Sciences & Law > Administrative law
autoridad	autoritate	Education sciences
autoridad	autoritate	Medical Sciences > Nutritional sciences
autoridad	aginpide; agintari; agintaritza	Juridical Sciences & Law > Constitutional law
autoridad	aginpide	Technological Sciences > Projects
autoridad	aginpide; aginte; agintari; autoritate	Juridical Sciences & Law > Law Philosophy
autorización	baimen	Juridical Sciences & Law > Constitutional law
autorización	baimen	Juridical Sciences & Law > Administrative law
autorización	eskuespen	Juridical Sciences & Law > Finance law
autorizar	eskuetsi	Juridical Sciences & Law > Civil law
autorizar	baimendu	Juridical Sciences & Law > Administrative law
autorizar	eskuetsi; zilegitu; baimena eman; baimendu	Juridical Sciences & Law > Law Philosophy
autorregulación	autorregulazio	Juridical Sciences & Law > Labour and Social Security law
autorregulación	autoerregulazio	Medical Sciences > Nutritional sciences
